Person code,Person name,Project code,Project name,Activity code,Activity name,Decimal,Price,Year,Month
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.6,62.4,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.52,98.15,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.25,9.75,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.2,163.8,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,0.83,32.5,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,1.4,54.6,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.32,12.35,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.62,102.05,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.82,109.85,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.05,118.95,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.4,54.6,2013,7
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.22,164.45,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.13,161.2,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,1.38,53.95,2013,7
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.18,163.15,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.23,165.1,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.4,54.6,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.3,50.7,2013,6
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,X MAATWERK MAKEN,X MAATWERK MAKEN,2.75,107.25,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.07,41.6,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.13,122.2,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.35,169.65,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,0.85,33.15,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.85,72.15,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,1.17,45.5,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.68,182.65,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.18,7.15,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.02,0.65,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,1.25,48.75,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.73,106.6,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.23,165.1,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.8,187.2,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.1,159.9,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.02,156.65,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.83,149.5,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.05,157.95,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.03,157.3,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,0.23,9.1,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,0.33,13,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.3,128.7,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,6.02,234.65,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,X MAATWERK MAKEN,X MAATWERK MAKEN,0.82,31.85,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,0.68,26.65,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.18,46.15,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,2.32,90.35,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.18,85.15,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.12,121.55,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,0.62,24.05,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,5.15,200.85,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.4,171.6,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,5.17,201.5,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.22,164.45,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.95,154.05,2013,6
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.02,156.65,2013,6
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.97,154.7,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.28,128.05,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.77,185.9,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3,117,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.17,162.5,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.15,161.85,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.97,154.7,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.7,144.3,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.08,159.25,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.35,169.65,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk MAKEN,Maatwerk MAKEN,0.73,28.6,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.33,130,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.37,170.3,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.03,157.3,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.92,152.75,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.5,175.5,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.52,176.15,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.72,144.95,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk MAKEN,Maatwerk MAKEN,0.25,9.75,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.33,91,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.12,160.55,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk MAKEN,Maatwerk MAKEN,1.65,64.35,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,8.7,339.3,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.55,177.45,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.83,149.5,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.52,176.15,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.93,153.4,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.28,167.05,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.12,160.55,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.1,159.9,2013,6
Anton,Anton De Prijcker,130221 1,Colman - Goossens,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.1,159.9,2013,6
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.78,30.55,2013,6
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.93,114.4,2013,6
Piet,Piet Van Dender,130221 1,Colman - Goossens,Z Ophalen materialen,Z Ophalen materialen,1.07,26.66667,2013,6
Anton,Anton De Prijcker,130220,Derweduwen,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.93,114.4,2013,6
Anton,Anton De Prijcker,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.85,33.15,2013,6
Anton,Anton De Prijcker,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,1.48,57.85,2013,6
Anton,Anton De Prijcker,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.25,9.75,2013,6
Anton,Anton De Prijcker,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.42,16.25,2013,6
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.4,15.6,2013,6
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.97,37.7,2013,6
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.72,105.95,2013,6
Anton,Anton De Prijcker,130220,Derweduwen,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.48,96.85,2013,6
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,0.73,28.6,2013,5
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2013,5
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.07,158.6,2013,5
Anton,Anton De Prijcker,130208 ,De Malsche - Verschelden,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.53,98.8,2013,5
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,X MAATWERK MAKEN,X MAATWERK MAKEN,0.65,25.35,2013,5
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,1.85,72.15,2013,5
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.68,26.65,2013,5
Anton,Anton De Prijcker,130208 ,De Malsche - Verschelden,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.07,119.6,2013,5
Anton,Anton De Prijcker,130208 ,De Malsche - Verschelden,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,0.92,0,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,0.05,1.95,2013,5
Anton,Anton De Prijcker,130208 ,De Malsche - Verschelden,Maatwerk MAKEN,Maatwerk MAKEN,1.37,53.3,2013,5
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.35,0,2013,5
Piet,Piet Van Dender,130220,Derweduwen,Maatwerk MAKEN,Maatwerk MAKEN,0.83,32.5,2013,5
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.98,0,2013,5
Anton,Anton De Prijcker,130208 ,De Malsche - Verschelden,Maatwerk MAKEN,Maatwerk MAKEN,1.62,63.05,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.85,111.15,2013,5
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,Maatwerk MAKEN,Maatwerk MAKEN,1.18,46.15,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Lakwerk,Wegvoeren en ophalen van lakwerk,2.67,0,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.2,85.8,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.23,87.1,2013,5
Piet,Piet Van Dender,130208 ,De Malsche - Verschelden,X MAATWERK MAKEN,X MAATWERK MAKEN,0.78,30.55,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.47,174.2,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.17,162.5,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.97,154.7,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.33,169,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Z Transport,Z Transport,3.92,152.75,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.1,159.9,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,1.7,66.3,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.18,124.15,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.52,176.15,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.97,154.7,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,19.43,757.9,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.9,152.1,2013,5
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.7,0,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.48,174.85,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.27,88.4,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.27,166.4,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.97,154.7,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.52,176.15,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.08,159.25,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.12,160.55,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.57,178.1,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.08,159.25,2013,5
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,1.65,0,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.5,136.5,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,0.48,18.85,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.1,81.9,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.02,156.65,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.48,174.85,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.75,107.25,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.73,28.6,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.47,174.2,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.77,107.9,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Z Transport,Z Transport,0.47,18.2,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Z Transport,Z Transport,0.48,18.85,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.35,169.65,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.03,157.3,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,0.7,27.3,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.37,131.3,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,1.53,59.8,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.48,96.85,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,1.77,68.9,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.15,161.85,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.12,160.55,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,3.98,155.35,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.1,159.9,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Z Ophalen materialen,Z Ophalen materialen,1.12,27.91667,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.47,96.2,2013,5
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,0.17,0,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,1.42,55.25,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.02,156.65,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,0.7,27.3,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.32,90.35,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.03,157.3,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,4.45,173.55,2013,5
Piet,Piet Van Dender,130206 2,De Wilde Peter,Z Transport,Z Transport,0.83,32.5,2013,5
Piet,Piet Van Dender,130206 2,De Wilde Peter,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.6,101.4,2013,5
Piet,Piet Van Dender,130206 2,De Wilde Peter,Z Transport,Z Transport,0.45,17.55,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,1.38,53.95,2013,5
Anton,Anton De Prijcker,130206 2,De Wilde Peter,Z Transport,Z Transport,0.42,16.25,2013,5
Anton,Anton De Prijcker,130206 2,De Wilde Peter,Z Transport,Z Transport,0.77,29.9,2013,5
Anton,Anton De Prijcker,130206 2,De Wilde Peter,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.6,101.4,2013,5
Anton,Anton De Prijcker,130206 2,De Wilde Peter,Z Transport,Z Transport,0.83,32.5,2013,5
Piet,Piet Van Dender,130206 2,De Wilde Peter,Z Transport,Z Transport,0.77,29.9,2013,5
Anton,Anton De Prijcker,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,2.28,89.05,2013,5
Piet,Piet Van Dender,130206 2,De Wilde Peter,Maatwerk MAKEN,Maatwerk MAKEN,0.5,19.5,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,3.95,154.05,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,4.02,156.65,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,2.73,106.6,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,0.73,28.6,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,3.93,153.4,2013,5
Anton,Anton De Prijcker,130206 2,De Wilde Peter,Maatwerk MAKEN,Maatwerk MAKEN,0.87,33.8,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,4.08,159.25,2013,5
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.18,0,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,0.07,2.6,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,3.08,120.25,2013,5
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,3.27,0,2013,5
Piet,Piet Van Dender,130223,Optiek Jo De Meulenaer,Maatwerk MAKEN,Maatwerk MAKEN,1.6,62.4,2013,5
Piet,Piet Van Dender,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,0.77,29.9,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,4.05,157.95,2013,5
Anton,Anton De Prijcker,130193,Heytens Sabine,Maatwerk MAKEN,Maatwerk MAKEN,0.35,13.65,2013,5
Anton,Anton De Prijcker,VDP,VDP INTERIEUR BVBA,Z Opkuisen atelier,Z Opkuisen atelier,0.9,0,2013,5
